HouseholdID,Longitude,Latitude,N,order,cluster,latmean,lngmean
TG63,34.20336114,-0.402048902,12,2343,47,-0.402949844,34.20411931
TG42,34.20390573,-0.402488563,7,2344,47,-0.402949844,34.20411931
TG41,34.20432464,-0.402748818,4,2345,47,-0.402949844,34.20411931
TG40,34.2048568,-0.403355863,11,2346,47,-0.402949844,34.20411931
TG60,34.20533366,-0.402418558,24,2347,47,-0.402949844,34.20411931
TG58,34.20595988,-0.402945195,6,2348,47,-0.402949844,34.20411931
TG39,34.20547277,-0.403854844,4,2349,47,-0.402949844,34.20411931
TG56,34.2055319,-0.404280876,3,2350,47,-0.402949844,34.20411931
TG26,34.2049795,-0.404801028,12,2351,47,-0.402949844,34.20411931
TG54,34.20505671,-0.40525971,12,2352,47,-0.402949844,34.20411931
TG69,34.20597829,-0.405146347,7,2353,47,-0.402949844,34.20411931
TG38,34.20677439,-0.405057802,11,2354,47,-0.402949844,34.20411931
GB29,34.20757168,-0.405363477,11,2355,47,-0.402949844,34.20411931
GB24,34.20842051,-0.405247061,9,2356,47,-0.402949844,34.20411931
GB23,34.20878671,-0.405227595,13,2357,47,-0.402949844,34.20411931
GB26,34.20802921,-0.405975861,8,2358,47,-0.402949844,34.20411931
GB27,34.20835283,-0.4062917,12,2359,47,-0.402949844,34.20411931
GB25,34.20802115,-0.406305492,3,2360,47,-0.402949844,34.20411931
GB33,34.2078487,-0.407197523,4,2361,48,-0.40725738,34.20280813
GB28,34.20752014,-0.406776827,4,2362,48,-0.40725738,34.20280813
GB32,34.20729495,-0.406794256,2,2363,48,-0.40725738,34.20280813
GB31,34.20747582,-0.406466084,4,2364,48,-0.40725738,34.20280813
GB30,34.20753848,-0.406377637,6,2365,48,-0.40725738,34.20280813
GB39,34.20696216,-0.406182583,3,2366,48,-0.40725738,34.20280813
TG37,34.20600337,-0.406048328,8,2367,48,-0.40725738,34.20280813
TG47,34.20553347,-0.406234348,3,2368,48,-0.40725738,34.20280813
TG20,34.20597738,-0.406811833,7,2369,48,-0.40725738,34.20280813
TG21,34.20552596,-0.406754968,10,2370,48,-0.40725738,34.20280813
TG23,34.20491118,-0.406961333,1,2371,48,-0.40725738,34.20280813
TG24,34.20486189,-0.406602529,5,2372,48,-0.40725738,34.20280813
TG25,34.20474823,-0.406220889,7,2373,48,-0.40725738,34.20280813
TG27,34.204738,-0.405884998,6,2374,48,-0.40725738,34.20280813
TG22,34.20450165,-0.406882,11,2375,48,-0.40725738,34.20280813
TG53,34.20436045,-0.407089163,15,2376,48,-0.40725738,34.20280813
TG67,34.20422297,-0.407061926,4,2377,48,-0.40725738,34.20280813
TG68,34.20369268,-0.407534792,3,2378,48,-0.40725738,34.20280813
BO03,34.20316148,-0.407801436,2,2379,48,-0.40725738,34.20280813
BO01,34.20290956,-0.407269495,7,2380,48,-0.40725738,34.20280813
BO02,34.20265924,-0.40769584,5,2381,48,-0.40725738,34.20280813
BO07,34.2031174,-0.408613693,10,2382,48,-0.40725738,34.20280813
BO08,34.20292211,-0.409353422,4,2383,48,-0.40725738,34.20280813
BO09,34.20262188,-0.40933179,3,2384,48,-0.40725738,34.20280813
WR76,34.2020903,-0.409314902,10,2385,48,-0.40725738,34.20280813
WR77,34.20170031,-0.409675771,3,2386,48,-0.40725738,34.20280813
WR78,34.20171436,-0.409960036,8,2387,48,-0.40725738,34.20280813
BO19,34.20174531,-0.410655458,3,2388,48,-0.40725738,34.20280813
BO18,34.20140769,-0.41016186,4,2389,48,-0.40725738,34.20280813
WR75,34.20032395,-0.409556628,3,2390,48,-0.40725738,34.20280813
WR40,34.20160916,-0.408247183,7,2391,48,-0.40725738,34.20280813
WR39,34.20188181,-0.408213486,4,2392,48,-0.40725738,34.20280813
WR38,34.20196644,-0.40798533,8,2393,48,-0.40725738,34.20280813
WR62,34.20076906,-0.407772653,4,2394,48,-0.40725738,34.20280813
WR61,34.20067667,-0.406788372,9,2395,48,-0.40725738,34.20280813
WR35,34.2013412,-0.40690701,16,2396,48,-0.40725738,34.20280813
WR37,34.20190132,-0.406724313,7,2397,48,-0.40725738,34.20280813
WR36,34.2015593,-0.406355123,3,2398,48,-0.40725738,34.20280813
WR34,34.20074309,-0.405987161,3,2399,48,-0.40725738,34.20280813
TG34,34.20094239,-0.405063354,3,2400,48,-0.40725738,34.20280813
WR32,34.20038412,-0.405496868,13,2401,48,-0.40725738,34.20280813
WR33,34.20027749,-0.405704969,1,2402,48,-0.40725738,34.20280813
WR31,34.20027456,-0.405767846,5,2403,48,-0.40725738,34.20280813
WR30,34.20022549,-0.405826446,5,2404,48,-0.40725738,34.20280813
WR29,34.20006876,-0.405928199,6,2405,48,-0.40725738,34.20280813
WR60,34.19978934,-0.407228653,15,2406,48,-0.40725738,34.20280813
WR59,34.19969194,-0.408152973,2,2407,48,-0.40725738,34.20280813
WR28,34.19901069,-0.405936051,4,2408,48,-0.40725738,34.20280813
WR27,34.19893435,-0.406565936,17,2409,48,-0.40725738,34.20280813
WR23,34.19826849,-0.40694472,5,2410,48,-0.40725738,34.20280813
WR24,34.19811061,-0.407142464,1,2411,49,-0.407268378,34.19384393
WR44,34.19826956,-0.407783845,4,2412,49,-0.407268378,34.19384393
WR43,34.19832045,-0.408490479,7,2413,49,-0.407268378,34.19384393
WR45,34.1985647,-0.408804997,4,2414,49,-0.407268378,34.19384393
WR46,34.19892458,-0.409383953,5,2415,49,-0.407268378,34.19384393
WR57,34.19945519,-0.409401372,3,2416,49,-0.407268378,34.19384393
WR48,34.198931,-0.40955247,2,2417,49,-0.407268378,34.19384393
WR47,34.19881037,-0.409500878,2,2418,49,-0.407268378,34.19384393
WR42,34.19811716,-0.409062096,7,2419,49,-0.407268378,34.19384393
WR41,34.19773022,-0.409075481,6,2420,49,-0.407268378,34.19384393
WR63,34.19755225,-0.409378197,4,2421,49,-0.407268378,34.19384393
WR25,34.196673,-0.408932548,8,2422,49,-0.407268378,34.19384393
WR19,34.19700478,-0.407911036,4,2423,49,-0.407268378,34.19384393
WR26,34.19766726,-0.407758671,2,2424,49,-0.407268378,34.19384393
WR20,34.19719027,-0.407281701,8,2425,49,-0.407268378,34.19384393
WR17,34.19631491,-0.407730647,3,2426,49,-0.407268378,34.19384393
WR16,34.19606026,-0.408034847,9,2427,49,-0.407268378,34.19384393
WR18,34.19625476,-0.407491127,4,2428,49,-0.407268378,34.19384393
WR22,34.19681951,-0.406946173,10,2429,49,-0.407268378,34.19384393
WR21,34.19718593,-0.405887488,7,2430,49,-0.407268378,34.19384393
WX04,34.19557922,-0.405119232,7,2431,49,-0.407268378,34.19384393
WX03,34.19478155,-0.404913118,5,2432,49,-0.407268378,34.19384393
WX05,34.19477366,-0.405815186,8,2433,49,-0.407268378,34.19384393
WX06,34.19448984,-0.405572934,2,2434,49,-0.407268378,34.19384393
WR14,34.19394129,-0.405665605,11,2435,49,-0.407268378,34.19384393
WR15,34.19303538,-0.406807892,8,2436,49,-0.407268378,34.19384393
WX08,34.19455005,-0.40802017,4,2437,49,-0.407268378,34.19384393
WX09,34.19485392,-0.408224021,5,2438,49,-0.407268378,34.19384393
WX07,34.19377432,-0.40788919,8,2439,49,-0.407268378,34.19384393
WY81,34.19320383,-0.409063124,3,2440,49,-0.407268378,34.19384393
WY47,34.19255328,-0.407905986,4,2441,49,-0.407268378,34.19384393
WY74,34.19233696,-0.408314279,7,2442,49,-0.407268378,34.19384393
WY46,34.1922061,-0.408231095,5,2443,49,-0.407268378,34.19384393
WY45,34.19205881,-0.408341137,4,2444,49,-0.407268378,34.19384393
KB53,34.19097264,-0.406403155,5,2445,49,-0.407268378,34.19384393
KB51,34.19080437,-0.406087925,14,2446,49,-0.407268378,34.19384393
KB54,34.19126737,-0.405134596,8,2447,49,-0.407268378,34.19384393
KB52,34.19077064,-0.405617404,1,2448,49,-0.407268378,34.19384393
KB48,34.18996515,-0.405686072,5,2449,49,-0.407268378,34.19384393
KB49,34.18964095,-0.406318306,5,2450,49,-0.407268378,34.19384393
KB50,34.18946591,-0.405938099,10,2451,49,-0.407268378,34.19384393
KB11,34.18869785,-0.405928403,4,2452,49,-0.407268378,34.19384393
WY27,34.18813299,-0.406847243,7,2453,49,-0.407268378,34.19384393
WY28,34.18790144,-0.407629014,4,2454,49,-0.407268378,34.19384393
WY29,34.18746828,-0.408342026,16,2455,49,-0.407268378,34.19384393
KB16,34.18751045,-0.406296304,8,2456,49,-0.407268378,34.19384393
KB14,34.1878446,-0.405789262,3,2457,49,-0.407268378,34.19384393
KB13,34.18814021,-0.405385575,7,2458,49,-0.407268378,34.19384393
KB12,34.1885394,-0.405644954,11,2459,49,-0.407268378,34.19384393
KB10,34.18897939,-0.404937122,4,2460,49,-0.407268378,34.19384393
KB09,34.18955958,-0.4051978,5,2461,50,-0.401238821,34.19272045
KB08,34.19013141,-0.404473782,7,2462,50,-0.401238821,34.19272045
KB30,34.18962481,-0.403231296,15,2463,50,-0.401238821,34.19272045
KB29,34.18965719,-0.402574278,3,2464,50,-0.401238821,34.19272045
KB27,34.18941656,-0.402135428,9,2465,50,-0.401238821,34.19272045
KB28,34.19003004,-0.402239664,6,2466,50,-0.401238821,34.19272045
KB72,34.190383,-0.402609272,1,2467,50,-0.401238821,34.19272045
KB03,34.19098318,-0.402980274,7,2468,50,-0.401238821,34.19272045
KB04,34.19062163,-0.403427543,7,2469,50,-0.401238821,34.19272045
KB07,34.19079643,-0.4044776,5,2470,50,-0.401238821,34.19272045
KB05,34.1910175,-0.404183769,4,2471,50,-0.401238821,34.19272045
KB06,34.19146727,-0.404272429,3,2472,50,-0.401238821,34.19272045
KB02,34.19167363,-0.403005421,5,2473,50,-0.401238821,34.19272045
KB73,34.19178447,-0.402352366,6,2474,50,-0.401238821,34.19272045
KB01,34.1918585,-0.403165309,4,2475,50,-0.401238821,34.19272045
KB17,34.1925962,-0.404111269,8,2476,50,-0.401238821,34.19272045
KB33,34.19330199,-0.403230573,23,2477,50,-0.401238821,34.19272045
KB34,34.19339139,-0.402742009,15,2478,50,-0.401238821,34.19272045
KB47,34.19403255,-0.403345336,3,2479,50,-0.401238821,34.19272045
KB75,34.19477756,-0.404088523,4,2480,50,-0.401238821,34.19272045
WX02,34.19500591,-0.404358524,12,2481,50,-0.401238821,34.19272045
KB46,34.19439203,-0.403491841,13,2482,50,-0.401238821,34.19272045
KB71,34.19431168,-0.402557679,10,2483,50,-0.401238821,34.19272045
KB37,34.19423231,-0.402354663,5,2484,50,-0.401238821,34.19272045
KB35,34.19404288,-0.402363818,5,2485,50,-0.401238821,34.19272045
KB76,34.19399316,-0.402350929,2,2486,50,-0.401238821,34.19272045
KB36,34.19389222,-0.402286026,1,2487,50,-0.401238821,34.19272045
KB38,34.1937874,-0.401900703,5,2488,50,-0.401238821,34.19272045
KB39,34.19393731,-0.401574434,4,2489,50,-0.401238821,34.19272045
KB40,34.19412844,-0.401285791,5,2490,50,-0.401238821,34.19272045
KB45,34.1949586,-0.400569861,5,2491,50,-0.401238821,34.19272045
KB43,34.19486132,-0.400341237,4,2492,50,-0.401238821,34.19272045
KB44,34.19482327,-0.400160018,3,2493,50,-0.401238821,34.19272045
KB41,34.19378068,-0.400908841,4,2494,50,-0.401238821,34.19272045
KB42,34.19372231,-0.400744637,9,2495,50,-0.401238821,34.19272045
KB23,34.1930793,-0.400222363,4,2496,50,-0.401238821,34.19272045
KB24,34.19268418,-0.400289455,4,2497,50,-0.401238821,34.19272045
KB22,34.19255773,-0.400289964,4,2498,50,-0.401238821,34.19272045
KB20,34.19159494,-0.40025562,4,2499,50,-0.401238821,34.19272045
KB21,34.19174728,-0.400083783,4,2500,50,-0.401238821,34.19272045
KA76,34.19244267,-0.39939482,3,2501,50,-0.401238821,34.19272045
KA05,34.19349258,-0.399169164,11,2502,50,-0.401238821,34.19272045
KA08,34.19346362,-0.397988797,12,2503,50,-0.401238821,34.19272045
KA06,34.19354878,-0.397330736,4,2504,50,-0.401238821,34.19272045
KA53,34.19389705,-0.396683835,7,2505,50,-0.401238821,34.19272045
KA09,34.19396289,-0.395973105,16,2506,50,-0.401238821,34.19272045
KA69,34.19348496,-0.395482618,5,2507,50,-0.401238821,34.19272045
KA10,34.19346098,-0.395056341,2,2508,50,-0.401238821,34.19272045
KA72,34.19305677,-0.39404461,7,2509,50,-0.401238821,34.19272045
KA12,34.1925746,-0.394582873,10,2510,50,-0.401238821,34.19272045
KA13,34.19155136,-0.394703377,6,2511,51,-0.40006546,34.18917084
KA74,34.19166948,-0.39528045,4,2512,51,-0.40006546,34.18917084
KA49,34.19164358,-0.395683341,8,2513,51,-0.40006546,34.18917084
KA50,34.19189827,-0.396198227,4,2514,51,-0.40006546,34.18917084
KA11,34.19244351,-0.395698819,8,2515,51,-0.40006546,34.18917084
KA54,34.19264097,-0.396707776,2,2516,51,-0.40006546,34.18917084
KA51,34.19236383,-0.397308469,2,2517,51,-0.40006546,34.18917084
KA07,34.1928377,-0.397602581,17,2518,51,-0.40006546,34.18917084
KA71,34.19247552,-0.397772064,2,2519,51,-0.40006546,34.18917084
KA70,34.19234467,-0.397798047,4,2520,51,-0.40006546,34.18917084
KA77,34.19173637,-0.397549891,15,2521,51,-0.40006546,34.18917084
KA73,34.19158269,-0.398244142,2,2522,51,-0.40006546,34.18917084
KA52,34.19152165,-0.398310533,1,2523,51,-0.40006546,34.18917084
KA55,34.19108439,-0.397462864,2,2524,51,-0.40006546,34.18917084
KA37,34.19050813,-0.39841753,4,2525,51,-0.40006546,34.18917084
KA40,34.19132096,-0.399122573,4,2526,51,-0.40006546,34.18917084
KA38,34.19057606,-0.399570357,9,2527,51,-0.40006546,34.18917084
KA39,34.19106209,-0.399708032,3,2528,51,-0.40006546,34.18917084
KB19,34.19047844,-0.400870686,6,2529,51,-0.40006546,34.18917084
KB18,34.18999687,-0.40073069,3,2530,51,-0.40006546,34.18917084
KB25,34.1893779,-0.401299793,5,2531,51,-0.40006546,34.18917084
KB26,34.18884883,-0.401806419,25,2532,51,-0.40006546,34.18917084
KA45,34.18919595,-0.400527518,4,2533,51,-0.40006546,34.18917084
KA46,34.18848401,-0.400553908,4,2534,51,-0.40006546,34.18917084
KA33,34.18883606,-0.400004825,6,2535,51,-0.40006546,34.18917084
KA35,34.18941691,-0.399273998,3,2536,51,-0.40006546,34.18917084
KA36,34.1897245,-0.398614178,6,2537,51,-0.40006546,34.18917084
KA41,34.18975088,-0.39790905,10,2538,51,-0.40006546,34.18917084
KA75,34.18822232,-0.398428953,4,2539,51,-0.40006546,34.18917084
KA34,34.18859558,-0.399173399,7,2540,51,-0.40006546,34.18917084
KA32,34.18819409,-0.39943434,6,2541,51,-0.40006546,34.18917084
KA31,34.18792353,-0.399800831,6,2542,51,-0.40006546,34.18917084
KA21,34.18678564,-0.399438941,1,2543,51,-0.40006546,34.18917084
KA62,34.18622342,-0.400021765,10,2544,51,-0.40006546,34.18917084
KA01,34.18630948,-0.400960805,9,2545,51,-0.40006546,34.18917084
KA44,34.18726491,-0.401036323,8,2546,51,-0.40006546,34.18917084
KB69,34.18703881,-0.401833211,9,2547,51,-0.40006546,34.18917084
KB68,34.18691298,-0.402274161,11,2548,51,-0.40006546,34.18917084
KB62,34.18712964,-0.402462241,12,2549,51,-0.40006546,34.18917084
KB67,34.18789153,-0.402022607,13,2550,51,-0.40006546,34.18917084
KB31,34.18791081,-0.402995536,9,2551,51,-0.40006546,34.18917084
KB32,34.18793111,-0.403315443,7,2552,51,-0.40006546,34.18917084
KB61,34.18723893,-0.403351226,2,2553,51,-0.40006546,34.18917084
KB60,34.18666059,-0.403336672,11,2554,51,-0.40006546,34.18917084
KB58,34.18661464,-0.404049743,4,2555,51,-0.40006546,34.18917084
KB70,34.1870964,-0.403652742,4,2556,51,-0.40006546,34.18917084
KB55,34.18779698,-0.404342653,5,2557,51,-0.40006546,34.18917084
KB15,34.18670025,-0.405631848,4,2558,51,-0.40006546,34.18917084
KB59,34.18480445,-0.404478948,4,2559,51,-0.40006546,34.18917084
KB56,34.18592811,-0.403775859,9,2560,51,-0.40006546,34.18917084
KB64,34.18516714,-0.402790059,7,2561,51,-0.40006546,34.18917084
KB63,34.18520045,-0.402564001,6,2562,52,-0.409532792,34.18232882
KA17,34.18508547,-0.402219038,5,2563,52,-0.409532792,34.18232882
KB65,34.18378487,-0.403296453,13,2564,52,-0.409532792,34.18232882
KA66,34.18468737,-0.399214811,4,2565,52,-0.409532792,34.18232882
KA18,34.18409197,-0.398512811,4,2566,52,-0.409532792,34.18232882
KA03,34.18367916,-0.399273171,7,2567,52,-0.409532792,34.18232882
KA02,34.18292674,-0.400150403,2,2568,52,-0.409532792,34.18232882
KA04,34.18216919,-0.400084977,7,2569,52,-0.409532792,34.18232882
KB66,34.18109879,-0.404241573,12,2570,52,-0.409532792,34.18232882
KX33,34.18006521,-0.406808665,7,2571,52,-0.409532792,34.18232882
KX31,34.18136586,-0.407709634,5,2572,52,-0.409532792,34.18232882
KX32,34.18234918,-0.408168314,3,2573,52,-0.409532792,34.18232882
WY31,34.18425826,-0.407731799,8,2574,52,-0.409532792,34.18232882
KX46,34.18519463,-0.408525827,6,2575,52,-0.409532792,34.18232882
KX34,34.18245598,-0.408879883,6,2576,52,-0.409532792,34.18232882
KX35,34.18265631,-0.40934426,7,2577,52,-0.409532792,34.18232882
KX29,34.18169429,-0.408545895,6,2578,52,-0.409532792,34.18232882
KX30,34.18160996,-0.4090672,1,2579,52,-0.409532792,34.18232882
KX24,34.18104636,-0.410124853,7,2580,52,-0.409532792,34.18232882
KX20,34.18111311,-0.409822967,4,2581,52,-0.409532792,34.18232882
KX28,34.18104748,-0.409160251,3,2582,52,-0.409532792,34.18232882
KX27,34.18079412,-0.408835205,6,2583,52,-0.409532792,34.18232882
KX26,34.1803982,-0.409464504,8,2584,52,-0.409532792,34.18232882
KX14,34.18051858,-0.410329984,9,2585,52,-0.409532792,34.18232882
KX16,34.18099327,-0.411325079,2,2586,52,-0.409532792,34.18232882
KX15,34.18139878,-0.411032709,5,2587,52,-0.409532792,34.18232882
KX19,34.18177127,-0.41056138,5,2588,52,-0.409532792,34.18232882
KX25,34.18184526,-0.410131758,4,2589,52,-0.409532792,34.18232882
KX18,34.18256837,-0.410425451,3,2590,52,-0.409532792,34.18232882
KX17,34.18223791,-0.411240643,7,2591,52,-0.409532792,34.18232882
KX36,34.18415845,-0.411566166,10,2592,52,-0.409532792,34.18232882
KU78,34.18472493,-0.412634112,8,2593,52,-0.409532792,34.18232882
KX40,34.18498143,-0.41317413,3,2594,52,-0.409532792,34.18232882
KU82,34.18466036,-0.413415382,7,2595,52,-0.409532792,34.18232882
KU76,34.18387533,-0.41326392,7,2596,52,-0.409532792,34.18232882
KU71,34.18413029,-0.413859133,10,2597,52,-0.409532792,34.18232882
KU77,34.18446741,-0.414262354,5,2598,52,-0.409532792,34.18232882
KU75,34.18476844,-0.41476491,6,2599,52,-0.409532792,34.18232882
KU64,34.18378562,-0.414847119,6,2600,52,-0.409532792,34.18232882
KU63,34.18364005,-0.415161143,8,2601,52,-0.409532792,34.18232882
KU70,34.18214525,-0.415212594,2,2602,52,-0.409532792,34.18232882
KX12,34.18201184,-0.414471512,4,2603,52,-0.409532792,34.18232882
KU69,34.181316,-0.413229891,10,2604,52,-0.409532792,34.18232882
KU68,34.18100842,-0.413822351,4,2605,52,-0.409532792,34.18232882
KU67,34.18057504,-0.413654058,6,2606,52,-0.409532792,34.18232882
KU65,34.1798442,-0.413009218,4,2607,52,-0.409532792,34.18232882
KU66,34.18013359,-0.412343463,7,2608,52,-0.409532792,34.18232882
KX05,34.17927112,-0.411652072,4,2609,52,-0.409532792,34.18232882
KX13,34.17847575,-0.411723888,9,2610,52,-0.409532792,34.18232882
KX23,34.17836085,-0.413778663,7,2611,52,-0.409532792,34.18232882
KU34,34.17848465,-0.414237278,4,2612,53,-0.417894568,34.18197625
KU33,34.17818077,-0.414816328,6,2613,53,-0.417894568,34.18197625
KU32,34.17766156,-0.414806869,7,2614,53,-0.417894568,34.18197625
KU30,34.17807999,-0.415645221,3,2615,53,-0.417894568,34.18197625
KU29,34.17858377,-0.416665254,6,2616,53,-0.417894568,34.18197625
KU31,34.1787582,-0.415547785,6,2617,53,-0.417894568,34.18197625
KX08,34.17935857,-0.415095432,13,2618,53,-0.417894568,34.18197625
KU35,34.17984718,-0.415487866,4,2619,53,-0.417894568,34.18197625
KX06,34.18032,-0.416053518,15,2620,53,-0.417894568,34.18197625
KU47,34.18099451,-0.41558857,2,2621,53,-0.417894568,34.18197625
KU45,34.18153707,-0.415449899,4,2622,53,-0.417894568,34.18197625
KU46,34.18180209,-0.416161144,8,2623,53,-0.417894568,34.18197625
KU53,34.18201359,-0.415845626,5,2624,53,-0.417894568,34.18197625
KU51,34.18232153,-0.415714744,4,2625,53,-0.417894568,34.18197625
KU52,34.1826661,-0.415934957,2,2626,53,-0.417894568,34.18197625
KU62,34.18335632,-0.415959858,8,2627,53,-0.417894568,34.18197625
KU44,34.18253034,-0.417042866,2,2628,53,-0.417894568,34.18197625
KU50,34.18184902,-0.416559615,4,2629,53,-0.417894568,34.18197625
KU54,34.18143406,-0.416461929,9,2630,53,-0.417894568,34.18197625
KX07,34.18109863,-0.416950024,6,2631,53,-0.417894568,34.18197625
KU55,34.18101673,-0.417249355,17,2632,53,-0.417894568,34.18197625
KX04,34.18033127,-0.417811757,2,2633,53,-0.417894568,34.18197625
KX02,34.18074248,-0.418145987,3,2634,53,-0.417894568,34.18197625
KU19,34.18140173,-0.419136425,2,2635,53,-0.417894568,34.18197625
KU05,34.18150969,-0.418772666,6,2636,53,-0.417894568,34.18197625
KU06,34.18141334,-0.418258102,5,2637,53,-0.417894568,34.18197625
KU07,34.18203449,-0.418101647,1,2638,53,-0.417894568,34.18197625
KU43,34.1823053,-0.417808596,9,2639,53,-0.417894568,34.18197625
KU08,34.18236052,-0.418581787,2,2640,53,-0.417894568,34.18197625
KU21,34.18282285,-0.419091429,7,2641,53,-0.417894568,34.18197625
KU22,34.18222613,-0.41918728,4,2642,53,-0.417894568,34.18197625
KX01,34.18239763,-0.41957261,9,2643,53,-0.417894568,34.18197625
KU02,34.18203526,-0.420026164,5,2644,53,-0.417894568,34.18197625
KU03,34.18291478,-0.421179328,5,2645,53,-0.417894568,34.18197625
KU01,34.18341984,-0.420664882,9,2646,53,-0.417894568,34.18197625
KU04,34.1829069,-0.420440756,7,2647,53,-0.417894568,34.18197625
KU20,34.18334871,-0.419787348,1,2648,53,-0.417894568,34.18197625
KU42,34.1836392,-0.419813888,2,2649,53,-0.417894568,34.18197625
KU40,34.18352938,-0.419307115,7,2650,53,-0.417894568,34.18197625
KU11,34.1833549,-0.418671178,5,2651,53,-0.417894568,34.18197625
KU12,34.18372457,-0.418937802,9,2652,53,-0.417894568,34.18197625
KU13,34.18414899,-0.419128768,5,2653,53,-0.417894568,34.18197625
KU39,34.18385292,-0.419369458,8,2654,53,-0.417894568,34.18197625
KU41,34.18400508,-0.419716867,3,2655,53,-0.417894568,34.18197625
KX48,34.18376538,-0.419808253,4,2656,53,-0.417894568,34.18197625
KU15,34.18412465,-0.420434285,3,2657,53,-0.417894568,34.18197625
KU14,34.18414991,-0.420292361,3,2658,53,-0.417894568,34.18197625
KU36,34.18472733,-0.419772616,7,2659,53,-0.417894568,34.18197625
KU38,34.18485889,-0.419833178,2,2660,53,-0.417894568,34.18197625
KU37,34.1848658,-0.419801728,6,2661,53,-0.417894568,34.18197625
KU56,34.1849115,-0.419699081,1,2662,54,-0.416321701,34.18753691
